air_humidity,leaf_temp,soil_ph,chlorophyll,light_lux,zone,pest_category
94.19406428859295,25.636035173640696,7.177767310988016,51.85926567552185,6278.830140363715,Zone-C,Sehat
91.04154651649861,26.17458642975581,5.245456713694214,42.32290319672267,5096.099226228982,Zone-C,Sehat
66.34413251494948,34.593958514386514,5.38224655640466,45.068008165565985,7876.134194190155,Zone-A,Blast
84.86249743915599,30.69183094729089,7.677751329168861,55.09429141849229,2822.0435385647133,Zone-D,Sehat
83.85160669132217,27.538066032412473,7.30738670486534,32.50273026633461,6964.905951567791,Zone-A,Tungro
90.55646586963192,34.84470798904162,7.988480888650022,45.910060463601155,5491.946615545981,Zone-C,Wereng
63.8264741507965,23.992020163049947,5.761962347615065,36.43860824013667,5248.495000419232,Zone-C,Sehat
70.94840023913673,28.188665521096297,6.463408966606445,40.19417836487287,3858.3015040667296,Zone-C,Sehat
88.9249825672724,30.411808691637642,5.709378728187067,49.33286473926823,2243.408225621689,Zone-C,Sehat
85.03607543608473,22.722548248293002,6.868400415431929,30.81685237010545,8781.513554917165,Zone-B,Blast
67.70600234331256,31.320985155080542,5.346242717273954,47.814752969194885,4611.280688275407,Zone-C,Sehat
88.0576354810455,23.29827558798587,5.3817295182291,38.50326718361249,7448.728317838777,Zone-D,Blast
52.112931765458065,23.8236700117958,5.215663674215368,50.084530824242165,9580.699198213659,Zone-C,Sehat
85.19208363333456,24.075963662007094,7.0807582467925005,34.24744055739163,6519.922384657053,Zone-B,Blast
59.304463674516526,34.07556774652173,6.48221773229962,52.07434811448536,5177.17522015893,Zone-D,Sehat
62.875440852070426,30.882062086796182,6.85319364906389,49.369191592889344,4146.18853078963,Zone-B,Sehat
72.19466796180171,30.520557514340354,7.637903139768077,59.13725498641054,9472.350341179947,Zone-B,Blast
70.23805254814883,29.221415454044898,7.220985454266076,57.337060897744436,7456.614544409143,Zone-D,Sehat
73.42565480914465,25.806477983036338,6.385168754500073,38.49908589599107,7322.2511460524765,Zone-B,Sehat
74.51490180524107,30.07156615979157,7.953067965182679,30.819497181763108,5409.266601162216,Zone-C,Tungro
64.91874609641737,27.331946358552315,6.36876830342592,49.66105683335273,8760.389702939447,Zone-A,Sehat
57.885238085766346,23.890409951203992,5.3373520197005995,48.086621670140175,7709.3774960758965,Zone-A,Sehat
84.58165531792878,30.96476477426053,7.977964241758148,30.82286306299338,4265.466174248129,Zone-A,Layu_Fusarium
67.99892670892139,23.684568183088995,5.068462190044542,33.68032587607778,6796.629280200384,Zone-D,Tungro
72.76283881065766,24.47869155327525,6.6496506784632565,47.54105113607957,5441.551636810125,Zone-D,Sehat
79.01135232580032,32.63009105401888,5.927286466099128,57.35481792130476,2052.7213026377044,Zone-D,Sehat
90.93370650379953,30.581522249627,6.510656453050954,57.195008295402204,8460.987452014379,Zone-A,Sehat
81.8398774013099,30.20288500477735,6.676138857783565,34.54455163836224,2982.6427913576063,Zone-A,Sehat
52.045665151567306,27.436636196455414,5.720287688835462,41.537218392157484,6079.636048020913,Zone-D,Sehat
87.7352163529108,27.151646737111825,6.670576267211786,31.29608593056522,4689.809544678525,Zone-A,Sehat
94.52097568073836,30.973413919410213,7.268183336016612,44.07815539088787,4736.71232960542,Zone-B,Sehat
71.26182614171219,31.620072001917592,5.799529511731995,52.59250379019617,5818.919067310464,Zone-B,Sehat
93.63156514045703,28.632771630736038,6.150278399941721,53.699181340968345,9976.18483215796,Zone-A,Sehat
74.62979340544172,34.60050017653084,5.804728079492174,44.96968399789719,5267.037445051807,Zone-D,Tungro
70.68271981423774,34.424094265945335,7.461679192964607,32.87609024124655,3458.633838532579,Zone-C,Sehat
64.91321441273547,27.36158337016586,7.17494677762879,41.44091925544699,6908.850704394951,Zone-C,Sehat
79.58996941250024,32.668089305680994,7.613589311655222,57.963058799230936,3890.30166431617,Zone-A,Sehat
60.341918923627006,29.0624819407794,5.510149678704978,36.88837669559144,2844.3930937036034,Zone-C,Sehat
54.722039833148195,28.652826538243268,5.220738914479255,39.5926334973818,2401.393376527433,Zone-D,Sehat
51.225669616289636,22.714532797922473,5.35815051157602,52.404815263892125,2183.050192157471,Zone-B,Wereng
63.157105072186866,29.46167123608803,5.483054998472709,52.00742366657815,5449.31718648851,Zone-B,Sehat
67.80968744751672,33.70751309732114,6.599247982024407,57.36606864074797,5413.806238987149,Zone-D,Sehat
74.84345133265614,32.141740039536195,7.912736211088294,41.643560721611266,3484.363200623624,Zone-C,Sehat
63.17374213341529,32.22212288109041,6.071706249850346,45.437961716228735,8272.152430169674,Zone-A,Sehat
94.28268075734351,24.07907750149241,7.875524808080615,44.02177383661433,3034.16502335903,Zone-B,Blast
63.12853257085254,26.65984281273633,5.114602384967539,57.83256513067359,9322.53754111442,Zone-C,Sehat
69.84389248008839,25.031663916453066,7.7806166084439745,53.07991766473904,6700.607821146179,Zone-C,Sehat
54.64742744893552,26.10689867192327,5.543457821914913,54.94325339501545,2220.931008839437,Zone-B,Sehat
61.728193100168404,29.53401146541843,7.737424957158046,33.99294806488233,9703.781005941732,Zone-B,Layu_Fusarium
52.1749462905046,26.74218957381322,5.168682290346384,53.755400786044795,4463.530076366829,Zone-A,Sehat
75.17788850467976,29.289071627035458,7.844658342485098,42.98936298172491,5599.799676622827,Zone-D,Layu_Fusarium
83.79791074095942,27.7005162275695,5.6023947929565825,30.70016048491941,4274.149543956417,Zone-C,Tungro
58.80694164512306,25.72600225984646,5.908142180219482,31.80265058229854,7827.37038427022,Zone-A,Sehat
66.55599220172319,23.24024464466706,6.472827032308874,50.337238192045334,5885.441765756309,Zone-B,Sehat
50.747730202722224,33.59389994548218,6.142162643706426,41.160373234379094,3058.983675220021,Zone-D,Sehat
87.77849250749955,22.14785375806043,7.00258390778945,56.04346719670441,2833.6316188756305,Zone-D,Blast
85.09835862192513,22.021482345845627,7.924423301750232,52.02819401627599,7803.003306596598,Zone-C,Blast
52.84643138934316,32.748370616926096,6.819279472414822,30.65040035000885,3896.651239450172,Zone-D,Sehat
66.4190424194185,34.95854222423527,7.164456228309648,50.60664935508006,3102.34699710778,Zone-B,Sehat
92.9878976232273,31.452336760277532,5.264015750917104,35.77057418197069,5995.420775982742,Zone-B,Tungro
67.64121752355396,22.198559894817503,6.8834372872100165,42.677477061117365,8422.122300290433,Zone-B,Sehat
73.67939045258072,24.946972946690675,6.36154933113924,48.74205606368888,4230.261966985044,Zone-A,Sehat
65.98592874546598,34.6336951034055,7.657347073758885,56.18153523887079,4211.452893606462,Zone-B,Sehat
76.82591246577178,32.51185527825985,6.1646332989293064,43.682936651758176,8671.050082083015,Zone-A,Sehat
94.017059403657,29.368397969461242,7.038362432149757,54.254713625734034,3182.670356550261,Zone-B,Sehat
94.88761265665387,25.079189222724665,5.684461184777238,53.488969884018985,6933.820734292378,Zone-B,Tungro
84.8621740105036,22.186812677047737,5.778117600572588,42.436155385537745,9640.107863860685,Zone-D,Wereng
68.19399941091977,22.271199144286317,6.128367292766821,45.02940490298708,8730.42519661846,Zone-C,Sehat
72.24944903730447,29.955751225892946,5.912190612519508,51.014550301494396,2494.5218702378334,Zone-B,Sehat
66.05290976505374,22.2838143925815,5.761636518170224,30.93445303940819,4559.287012493003,Zone-D,Tungro
94.35085834569557,34.91719184502985,5.149006117702428,56.72434241397738,3138.995724740931,Zone-D,Wereng
81.84921376214317,24.383989835418596,7.510238995257377,53.0944847831308,9593.925101497118,Zone-C,Sehat
70.20191504450801,31.239195704300606,5.192904592673853,37.48247644206991,9887.53252977665,Zone-D,Sehat
50.54518715493211,24.015776378361373,7.662096546808903,59.43539859566927,3879.944164320303,Zone-D,Sehat
73.42175364757468,29.021214474270288,5.376396167204181,35.381710577688565,7357.5923586300205,Zone-C,Tungro
94.2767690765728,23.047946750060827,5.195785211187977,57.42260021113205,8733.053856376948,Zone-A,Blast
73.53774090378734,31.968119518932163,6.689014291942091,39.734203749693336,3869.4422753158124,Zone-C,Sehat
58.209200847010116,29.603974231422786,6.5073253777241655,52.894401304924074,3501.4450745678196,Zone-C,Sehat
50.99421861971487,23.120167014218396,6.473703706495655,43.69129779743835,2089.6881859782425,Zone-B,Sehat
65.96166911558942,33.03162045960007,6.723512982504193,52.09402162350007,5295.6996555322075,Zone-B,Sehat
91.32026250634732,29.111241992097128,5.861169818357467,34.67349143818099,9195.499699157732,Zone-A,Blast
94.84493486791465,33.98070003017313,6.988847820288834,38.08519375159449,9223.837192450792,Zone-C,Wereng
92.54155886654013,33.916103857815465,6.50720665912155,32.99573473416077,3021.9450200721303,Zone-C,Tungro
82.82389969644156,33.96660126332557,6.004230400871975,55.954319443134096,3634.8198442271596,Zone-A,Blast
75.11642277982949,23.011207602606085,7.479502000942184,38.88878963308498,5264.378647476269,Zone-B,Layu_Fusarium
76.58087658720135,23.572450902808804,7.183163288980131,50.8342868824999,8244.996361309615,Zone-C,Sehat
74.25464040913823,34.840175526310574,6.180831025833866,54.606635932245844,6894.811868253829,Zone-A,Sehat
81.81721872153447,28.33881067818318,7.542853355686619,57.04254709138038,6110.797948161731,Zone-B,Sehat
68.84929520129086,25.09678268677892,7.760774750335322,33.18891345935153,6735.455073780825,Zone-D,Layu_Fusarium
80.11418022300944,32.005638350482556,6.610598801253087,56.79044800537838,2769.5975504183734,Zone-A,Wereng
55.472545173074046,25.435707875762265,5.644857350470763,35.917583331921584,5821.309138039256,Zone-A,Tungro
61.95628879526677,31.453803944242352,7.747376469640961,52.10706034772885,9936.506316313027,Zone-C,Sehat
87.62013674638833,32.88471511204689,5.568438860286552,51.865470580938336,2707.5691755127027,Zone-D,Wereng
90.6687018834526,32.19542390483865,5.145269679251808,30.255094252228627,6153.973421079091,Zone-B,Wereng
74.25537069021348,25.56262150657316,5.982461026619393,36.61871724930763,4365.194093258997,Zone-D,Sehat
51.42360277458196,27.221041463030083,7.1808990333831195,44.75725543994602,6319.306374895672,Zone-C,Sehat
91.71381068562957,27.372263042032593,7.769822259060648,42.60104119989846,6590.5500802699735,Zone-C,Sehat
81.59289161122788,28.386547935358134,6.91185694044332,57.55720439653829,6619.783184955807,Zone-B,Sehat
68.63125656899123,24.175847070021767,7.855515640899981,40.7922260850757,8817.670282487092,Zone-B,Sehat
76.92705244397733,27.88211065538645,5.27711251782769,58.109511445078866,5117.979317389287,Zone-B,Sehat
69.33986754986148,28.640178876701235,5.18226118876406,43.782879551775935,6130.833301331967,Zone-C,Sehat
70.9402652029423,28.91221695555368,6.812575852230992,58.93058689920497,2087.4271917419883,Zone-B,Sehat
89.90644395467308,32.65870558979796,7.898348967478265,52.12064430074584,8316.404812638135,Zone-B,Wereng
57.24879111127002,28.725348480233436,6.508163926864172,54.88003774896468,4075.901659006823,Zone-B,Sehat
54.665111096700656,25.000190992677776,5.154545677817915,33.14630665047003,8532.440192324131,Zone-A,Tungro
50.12279350308571,30.62067359717443,5.663655968232368,47.58424299727103,4125.109331042538,Zone-B,Sehat
64.1300169025457,32.365083873126125,5.734378719247312,34.28101079488052,2086.307970099938,Zone-C,Tungro
56.63361949179923,26.1518316636974,6.01357138741085,38.92863006152922,3238.650545547574,Zone-A,Sehat
59.899347281215,30.388977077228866,5.130810150758638,48.70696218501804,9885.463220577343,Zone-C,Sehat
50.50575421994196,23.910193947298165,7.714678101493749,51.786771140816725,4558.409967583908,Zone-D,Sehat
60.22379366094664,26.445041959514832,6.546691834164486,31.175513460337527,2870.5912161019774,Zone-A,Sehat
64.97202118695682,33.81991108414525,7.012792378862327,45.92831193217094,2950.0704290060044,Zone-B,Sehat
51.42053733844466,33.847006121113424,5.201518510685027,46.95941958869659,4482.7417124577905,Zone-A,Sehat
77.35568559337165,29.47921952365983,5.1623464034109485,32.364839913306035,2301.160328934104,Zone-C,Layu_Fusarium
75.59601569976911,31.130568991246385,6.759403316121642,45.02064102602291,6091.90870497563,Zone-A,Sehat
54.366610032946625,33.10220039767724,7.661888031512624,51.4152684014948,3709.9273239145614,Zone-D,Sehat
76.77543998832805,34.46119140906415,6.585446002878641,31.59681854626593,6154.485131174978,Zone-B,Sehat
94.9394263373995,28.368523723767005,7.633457517710214,52.808033289718864,3126.1137495937614,Zone-B,Sehat
92.50110287651933,29.300484576138444,7.432973819165718,47.2927951471241,5438.857832139938,Zone-D,Sehat
50.12019470154485,27.403340366421794,5.227561357384762,54.99681624815373,6783.334867209956,Zone-C,Sehat
85.79202400986618,22.935765181733572,5.60587242315707,36.5418771856221,2495.999506704864,Zone-A,Blast
65.91223743064187,27.49644514183464,6.9731320074660275,54.99821052639355,5189.994474008468,Zone-C,Sehat
52.86431166505823,32.27815541198,6.3305041476501245,32.83682925802404,4420.1905679175015,Zone-C,Sehat
63.31924461722936,32.463511473889874,5.872099440940762,42.11489089334014,3922.878531909072,Zone-C,Sehat
64.4781432340833,33.600902489712894,6.255901568143937,35.98454374573946,6836.277008675972,Zone-B,Sehat
73.54599076890756,22.669067167287597,6.335598938811903,56.28062496872622,6708.335886123258,Zone-A,Sehat
79.74876952709846,28.85300966454824,7.73165675246479,51.14759448905322,7045.598453421549,Zone-B,Sehat
83.70750254937836,23.39651834318199,5.310374851114859,30.760853314821844,3271.061363460171,Zone-B,Blast
61.065636915347,24.609648381154663,5.839192240422845,30.285700668418684,4285.673958898622,Zone-B,Sehat
64.47967566118237,33.70281453094788,6.612694449748142,38.73747763445009,3677.4302239606295,Zone-A,Sehat
63.877176808688084,28.458286359586047,7.094860779891775,34.29849342841696,6324.028839982735,Zone-D,Sehat
66.32315906543944,31.86108397165598,6.891911866877731,48.90913432680587,5688.52551367693,Zone-B,Sehat
94.98453390303524,22.83699337707285,7.824928213212184,49.913908016476796,4642.3499007420005,Zone-B,Blast
85.00744862723417,27.418744551023075,7.38682677445842,58.258527109841026,8288.118470947466,Zone-B,Sehat
93.87457093709136,30.76512364863639,6.671230525923291,58.56119773637523,2751.7899552670624,Zone-A,Sehat
